,sofifa_id,first_position,second_position,third_position,hits,team,height_cm,weight_kg,value_eur,wage_eur,preferred_foot,international_reputation,release_clause_eur,team_jersey_number,loaned_from,contract_valid_until,shooting,passing,dribbling,defending,physic,name,age,nationality,potential,overall
14568,240993,RM,CM,CAM,0,Damac FC,167,66,0.21,3.0,Right,1,,17.0,Al Nassr,2020.0,54.0,55.0,61.0,51.0,58.0,M. Al Shahrani,24,Saudi Arabia,64,58
14569,240812,CDM,CM,,0,FC Viitorul,175,65,0.2,1.0,Right,1,395000.0,27.0,,2022.0,44.0,58.0,59.0,52.0,54.0,M. Dulca,21,Romania,72,58
14570,240772,LWB,LM,LW,0,Sheffield United,178,64,0.2,4.0,Left,1,525000.0,41.0,,2020.0,48.0,52.0,53.0,45.0,50.0,S. Mallon,21,Republic of Ireland,73,58
14571,240669,RB,CB,,3,1. FC Union Berlin,187,89,0.21,3.0,Right,1,509000.0,33.0,,2021.0,44.0,54.0,58.0,51.0,67.0,L. Maloney,20,Germany,74,58
14572,240527,GK,,,1,FC Chambly Oise,193,80,0.16,1.0,Right,1,312000.0,16.0,,2020.0,,,,,,K. Le Roy,22,France,68,58
14573,240486,CB,CDM,,0,Al Fateh,170,70,0.11,4.0,Right,1,204000.0,3.0,,2022.0,45.0,52.0,55.0,54.0,62.0,M. Naji,26,Saudi Arabia,63,58
14574,240429,CM,,,2,Servette FC,184,75,0.45,2.0,Right,1,,28.0,AS Saint-Ãtienne,2020.0,48.0,58.0,61.0,53.0,62.0,R. Souici,22,France,69,58
14575,240358,CDM,CM,,0,Cracovia,185,75,0.1,1.0,Right,1,155000.0,6.0,,2022.0,40.0,52.0,49.0,47.0,63.0,S. Lusiusz,20,Poland,70,58
14576,240313,ST,LW,,3,Grimsby Town,175,68,0.12,1.0,Left,1,234000.0,14.0,,2020.0,52.0,38.0,51.0,33.0,46.0,A. Rose,21,Jamaica,66,58
14577,240262,CM,,,0,Perth Glory,180,70,0.2,1.0,Right,1,290000.0,20.0,,2020.0,45.0,57.0,60.0,50.0,57.0,J. Brimmer,22,Australia,65,58
14578,240218,GK,,,0, SSV Jahn Regensburg,197,88,0.14,1.0,Right,1,245000.0,32.0,,2022.0,,,,,,A. Weidinger,23,Germany,65,58
14579,240117,RM,CAM,CF,0,NeuchÃ¢tel Xamax,177,68,0.18,1.0,Right,1,,19.0,FC ZÃ¼rich,2020.0,32.0,49.0,60.0,35.0,50.0,M. Haile-Selassie,21,Switzerland,70,58
14580,239853,CB,,,0,FC ZÃ¼rich,196,96,0.12,2.0,Right,1,183000.0,31.0,,2021.0,20.0,28.0,35.0,53.0,75.0,M. Kryeziu,23,Kosovo,63,58
14581,239797,GK,,,0,AC Horsens,193,88,0.11,1.0,Right,1,160000.0,22.0,,2020.0,,,,,,M. Lansing,26,United States,64,58
14582,239689,GK,,,0,FSV Zwickau,192,79,0.14,1.0,Right,1,231000.0,26.0,,2022.0,,,,,,M. Sprang,20,Germany,67,58
14583,239443,RB,,,1,Newport County,180,69,0.15,2.0,Right,1,,12.0,Millwall,2020.0,29.0,42.0,50.0,55.0,62.0,D. McNamara,21,Republic of Ireland,70,58
14584,239192,CB,,,0,Wycombe Wanderers,190,83,0.14,1.0,Right,1,,16.0,Queens Park Rangers,2020.0,28.0,34.0,38.0,55.0,67.0,G. Phillips,23,United States,68,58
14585,239006,CM,,,0,Kristiansund BK,183,68,0.13,1.0,Right,1,244000.0,14.0,,2019.0,46.0,52.0,53.0,42.0,56.0,J. Isaksen,20,Norway,71,58
14586,238983,ST,RM,,0,Holstein Kiel,182,84,0.27,1.0,Right,1,587000.0,28.0,,2021.0,55.0,46.0,63.0,24.0,63.0,N. Awuku,20,Germany,73,58
14587,238749,CB,,,1,AS Saint-Ãtienne,188,80,0.2,3.0,Right,1,420000.0,42.0,,2020.0,26.0,32.0,39.0,60.0,63.0,M. NadÃ©,21,France,69,58
14588,238545,ST,,,0,Al Nassr,181,75,0.2,4.0,Left,1,540000.0,42.0,,2023.0,54.0,39.0,52.0,22.0,56.0,F. Al Birekan,20,Saudi Arabia,78,58
14589,238357,CDM,CM,,0,Al Hazem,165,58,0.18,2.0,Right,1,,18.0,Ettifaq FC,2020.0,34.0,49.0,55.0,56.0,63.0,A. Majrashi,24,Saudi Arabia,67,58
14590,238298,GK,,,0,Rosario Central,184,80,0.13,1.0,Right,1,221000.0,30.0,,2021.0,,,,,,M. MiÃ±o,22,Argentina,69,58
14591,238260,LB,CB,,0,Oldham Athletic,187,79,0.13,1.0,Left,1,254000.0,6.0,,2020.0,22.0,43.0,39.0,56.0,64.0,J. Stott,22,England,70,58
14592,238134,LM,CM,,2,AtlÃ©tico TucumÃ¡n,178,64,0.27,1.0,Right,1,574000.0,28.0,,2022.0,49.0,53.0,63.0,36.0,43.0,T. Cuello,20,Argentina,76,58
14593,237969,CB,,,1,Doncaster Rovers,191,79,0.19,1.0,Left,1,371000.0,20.0,,2020.0,28.0,43.0,43.0,55.0,67.0,S. Blaney,21,Republic of Ireland,68,58
14594,237889,CDM,CM,,0,UCD AFC,188,76,0.2,1.0,Right,1,350000.0,8.0,,2019.0,55.0,57.0,54.0,56.0,67.0,J. Keaney,21,Republic of Ireland,68,58
14595,237854,CB,,,0,AFC Eskilstuna,180,78,0.15,1.0,Right,1,199000.0,26.0,,2021.0,29.0,47.0,54.0,54.0,67.0,R. Ãstedt,24,Sweden,63,58
14596,237839,CB,,,0,Hibernian,193,70,0.21,1.0,Right,1,410000.0,44.0,,2022.0,33.0,38.0,40.0,59.0,60.0,K. Sadiki,21,Canada,70,58
14597,237736,GK,,,0,Hokkaido Consadole Sapporo,188,77,0.08,1.0,Right,1,106000.0,21.0,,2022.0,,,,,,S. Awaka,25,Japan,63,58
14598,237677,CDM,,,0,Bohemian FC,178,64,0.19,1.0,Left,1,333000.0,8.0,,2019.0,50.0,55.0,58.0,57.0,55.0,R. McCourt,22,Republic of Ireland,64,58
14599,237671,ST,CAM,,0,Estudiantes de La Plata,175,69,0.28,2.0,Right,1,595000.0,88.0,,2022.0,54.0,50.0,60.0,34.0,46.0,M. Ahumada AcuÃ±a,22,Argentina,72,58
14600,237576,GK,,,0,Gimnasia y Esgrima La Plata,180,83,0.14,2.0,Right,1,238000.0,12.0,,2021.0,,,,,,N. InsfrÃ¡n,25,Argentina,66,58
14601,237519,LB,,,0,SÃ¸nderjyskE,187,83,0.16,2.0,Left,1,232000.0,18.0,,2020.0,39.0,53.0,57.0,53.0,60.0,N. Marfelt,25,Denmark,63,58
14602,237020,LB,,,0,Al Hazem,173,62,0.16,2.0,Left,1,,13.0,Al Ahli,2020.0,29.0,47.0,57.0,52.0,60.0,M. Al Zubaidi,22,Saudi Arabia,69,58
14603,236788,ST,LM,CAM,0,Rochdale,182,73,0.13,1.0,Right,1,254000.0,36.0,,2020.0,52.0,46.0,55.0,24.0,52.0,M. Gillam,21,England,68,58
14604,236783,RM,,,0,Aarhus GF,178,69,0.325,1.0,Right,1,609000.0,35.0,,2019.0,48.0,51.0,63.0,27.0,47.0,K. Lunding,21,Denmark,69,58
14605,236557,ST,RW,LW,0,Bradford City,185,73,0.19,3.0,Right,1,371000.0,20.0,,2022.0,54.0,48.0,58.0,26.0,65.0,O. Patrick,24,England,66,58
14606,236358,CM,CAM,,0,Crystal Palace,179,72,0.27,4.0,Right,1,682000.0,46.0,,2020.0,47.0,55.0,60.0,39.0,48.0,K. Flanagan,20,Republic of Ireland,74,58
14607,236292,CB,,,1,Crotone,190,79,0.26,1.0,Right,1,566000.0,3.0,,2022.0,26.0,31.0,28.0,58.0,58.0,G. Cuomo,22,Italy,71,58
14608,235979,RW,LW,,0,CD Universidad de ConcepciÃ³n,178,69,0.17,1.0,Right,1,264000.0,32.0,,2019.0,55.0,50.0,60.0,24.0,58.0,A. RamÃ­rez,21,Chile,68,58
14609,235808,CB,,,0,Scunthorpe United,182,78,0.21,2.0,Left,1,499000.0,32.0,,2021.0,37.0,45.0,53.0,54.0,63.0,J. Bedeau,20,England,72,58
14610,235742,ST,,,0,Milton Keynes Dons,180,75,0.18,2.0,Right,1,428000.0,27.0,,2020.0,53.0,49.0,57.0,24.0,60.0,S. Nombe,21,England,70,58
14611,235704,CB,,,0,Finn Harps,185,76,0.16,1.0,Left,1,280000.0,22.0,,2019.0,26.0,41.0,40.0,55.0,60.0,S. Todd,22,Republic of Ireland,66,58
14612,235479,LB,CB,,1,Al Wehda,189,70,0.14,3.0,Left,1,242000.0,12.0,,2022.0,28.0,46.0,52.0,58.0,66.0,A. Al Riou,26,Saudi Arabia,62,58
14613,235421,GK,,,0,SCR Altach,184,81,0.17,1.0,Right,1,281000.0,24.0,,2020.0,,,,,,B. Ozegovic,20,Austria,68,58
14614,235354,GK,,,0,Sparta Rotterdam,193,94,0.14,1.0,Right,1,231000.0,30.0,,2020.0,,,,,,M. Fabrie,22,Netherlands,69,58
14615,235190,GK,,,0,AtlÃ©tico de San Luis,183,79,0.1,2.0,Right,1,178000.0,23.0,,2020.0,,,,,,R. Salcedo,28,Mexico,59,58
14616,235046,LM,,,0,Scunthorpe United,178,75,0.19,3.0,Right,1,371000.0,19.0,,2020.0,46.0,48.0,68.0,22.0,37.0,Y. Ben El-Mhanni,24,England,63,58
14617,234820,LW,,,0,Venezia FC,175,65,0.28,1.0,Right,1,609000.0,11.0,,2021.0,54.0,55.0,60.0,28.0,39.0,H. St Clair,21,Scotland,72,58
14618,234571,RM,LM,,1,West Ham United,178,63,0.25,8.0,Right,1,631000.0,47.0,,2022.0,53.0,47.0,59.0,28.0,58.0,MÃ©saque DjÃº,21,Portugal,71,58
14619,234490,CM,,,0,Silkeborg IF,182,75,0.16,2.0,Right,1,232000.0,17.0,,2022.0,51.0,55.0,59.0,38.0,57.0,M. Kaalund,23,Denmark,64,58
14620,234351,RM,,,0,Independiente Santa Fe,171,67,0.22,1.0,Right,1,341000.0,26.0,,2020.0,41.0,50.0,63.0,31.0,50.0,J. Palacios,23,Colombia,67,58
14621,234261,CB,,,0,Blackburn Rovers,188,81,0.15,2.0,Right,1,315000.0,36.0,,2020.0,28.0,36.0,37.0,56.0,67.0,M. Platt,22,England,68,58
14622,234073,ST,LM,,2,Hamilton Academical FC,178,70,0.28,1.0,Right,1,665000.0,14.0,,2020.0,54.0,49.0,56.0,35.0,60.0,R. Cunningham,22,Scotland,72,58
14623,233629,CB,,,0,Hamilton Academical FC,180,70,0.19,1.0,Right,1,371000.0,21.0,,2020.0,28.0,30.0,35.0,59.0,61.0,S. Want,23,Scotland,68,58
14624,233197,ST,,,0,Guangzhou R&F FC,185,83,0.22,2.0,Right,1,385000.0,9.0,,2022.0,56.0,53.0,55.0,43.0,77.0,Gui Hong,25,China PR,63,58
14625,233030,GK,,,0,AtlÃ©tico TucumÃ¡n,183,84,0.14,1.0,Right,1,238000.0,25.0,,2020.0,,,,,,F. Pizzicanella,24,Argentina,65,58
14626,232721,CB,,,1,JÃºbilo Iwata,180,76,0.03,1.0,Right,1,38000.0,33.0,,2022.0,24.0,24.0,39.0,57.0,71.0,Y. Fujita,37,Japan,58,58
14627,232621,LB,RM,,0,AFC Eskilstuna,170,65,0.15,1.0,Right,1,218000.0,24.0,,2019.0,34.0,48.0,58.0,53.0,59.0,S. Takahashi,24,Japan,64,58
14628,232449,GK,,,1,Sagan Tosu,185,83,0.12,1.0,Right,1,159000.0,16.0,,2021.0,,,,,,K. Ishikawa,27,Japan,61,58
14629,232268,RWB,LB,LWB,2,Wuhan Zall,175,60,0.14,2.0,Right,1,245000.0,2.0,,2020.0,51.0,56.0,56.0,52.0,58.0,Huang Bowen,24,China PR,61,58
14630,232258,ST,RM,,0,Shandong Luneng TaiShan FC,185,74,0.16,3.0,Right,1,248000.0,19.0,,2020.0,57.0,51.0,59.0,34.0,66.0,Song Wenjie,29,China PR,58,58
14631,232181,CM,,,2,WisÅa PÅock,180,70,0.17,1.0,Right,1,264000.0,17.0,,2020.0,52.0,56.0,66.0,42.0,51.0,H. Adamczyk,22,Poland,64,58
14632,231674,LB,CB,LWB,0,Derry City,178,64,0.14,1.0,Left,1,217000.0,3.0,,2020.0,26.0,45.0,56.0,54.0,68.0,C. Coll,28,Republic of Ireland,58,58
14633,231617,RB,RM,,0,Cambridge United,180,70,0.14,1.0,Right,1,273000.0,17.0,,2021.0,28.0,47.0,53.0,49.0,58.0,L. Davies,20,England,73,58
14634,231267,RM,,,2,Crystal Palace,175,65,0.28,6.0,Left,1,707000.0,40.0,,2020.0,53.0,52.0,67.0,27.0,51.0,J. Lokilo,21,DR Congo,72,58
14635,231131,LB,LW,,1,Willem II,179,72,0.19,2.0,Left,1,314000.0,24.0,,2020.0,49.0,54.0,62.0,53.0,54.0,J. McGarry,22,New Zealand,66,58
14636,231006,CDM,CM,,0,St. Patrick's Athletic,187,81,0.16,1.0,Right,1,280000.0,23.0,,2019.0,50.0,53.0,56.0,54.0,68.0,C. Coleman,23,Republic of Ireland,67,58
14637,230815,RWB,RB,RW,0,Queens Park Rangers,180,72,0.23,1.0,Right,1,581000.0,24.0,,2021.0,26.0,40.0,59.0,58.0,55.0,O. Kakay,22,Sierra Leone,69,58
14638,230703,CB,,,1,US Salernitana 1919,180,65,0.05,1.0,Right,1,,16.0,Lazio,2020.0,27.0,30.0,32.0,45.0,67.0,A. Karo,23,Cyprus,69,58
14639,230615,CAM,,,0,Independiente MedellÃ­n,178,78,0.22,1.0,Left,1,352000.0,18.0,,2022.0,42.0,55.0,60.0,32.0,57.0,M. LÃ³pez,23,Colombia,65,58
14640,229800,CDM,,,0,Al Adalah,185,80,0.14,3.0,Right,1,242000.0,80.0,,2020.0,36.0,52.0,53.0,56.0,70.0,R. Sharahili,27,Saudi Arabia,61,58
14641,229674,RM,LM,CM,0,Blackpool,182,76,0.17,2.0,Right,1,310000.0,18.0,,2021.0,50.0,53.0,59.0,35.0,56.0,B. Tollitt,25,England,61,58
14642,229393,GK,,,0,Bradford City,185,80,0.12,2.0,Left,1,219000.0,13.0,,2021.0,,,,,,S. Hornby,25,England,62,58
14643,229206,LB,CB,,0,Sligo Rovers,188,73,0.17,1.0,Right,1,298000.0,20.0,,2019.0,34.0,52.0,56.0,57.0,61.0,D. Kane,23,Republic of Ireland,64,58
14644,229087,RB,CB,,2,Accrington Stanley,188,79,0.15,1.0,Right,1,293000.0,18.0,,2020.0,31.0,46.0,52.0,57.0,63.0,H. Rodgers,23,England,64,58
14645,228642,LM,CM,CAM,1,Brighton & Hove Albion,175,69,0.45,5.0,Left,1,1100000.0,36.0,,2020.0,55.0,57.0,65.0,22.0,49.0,J. Tilley,22,England,68,58
14646,228402,ST,LW,,0,Cheltenham Town,185,68,0.18,2.0,Right,1,351000.0,10.0,,2021.0,56.0,48.0,62.0,30.0,60.0,T. Campbell,23,England,65,58
14647,228253,GK,,,0,Abha Club,178,64,0.13,2.0,Right,1,241000.0,40.0,,2021.0,,,,,,M. Jawhar,25,Saudi Arabia,64,58
14648,228186,RB,CB,,0,Sassuolo,181,77,0.18,6.0,Right,1,360000.0,66.0,,2020.0,34.0,38.0,39.0,61.0,62.0,L. Fontanesi,24,Italy,65,58
14649,228153,LB,LM,CM,0,West Ham United,178,68,0.25,8.0,Left,1,631000.0,48.0,,2020.0,43.0,54.0,59.0,48.0,54.0,J. Powell,21,England,71,58
14650,228113,ST,,,0,Dundalk,188,77,0.16,1.0,Right,1,280000.0,12.0,,2020.0,55.0,47.0,53.0,21.0,51.0,G. Kelly,23,Republic of Ireland,65,58
14651,228077,CDM,CM,,0,Hebei China Fortune FC,173,64,0.18,2.0,Right,1,293000.0,15.0,,2021.0,53.0,57.0,58.0,44.0,64.0,Wang Qiuming,27,China PR,59,58
14652,228052,ST,RWB,RW,0,Henan Jianye FC,179,80,0.2,2.0,Right,1,350000.0,7.0,,2021.0,56.0,54.0,61.0,31.0,62.0,Du Changjie,22,China PR,64,58
14653,227548,ST,LM,RW,0,Central CÃ³rdoba,185,79,0.14,2.0,Left,1,203000.0,20.0,,2024.0,61.0,50.0,60.0,27.0,69.0,F. Melivilo,27,Argentina,58,58
14654,226596,ST,CAM,,0,NeuchÃ¢tel Xamax,184,78,0.12,1.0,Right,1,,17.0,BSC Young Boys,2020.0,52.0,40.0,53.0,26.0,61.0,T. Seferi,23,lbania,66,58
14655,226450,GK,,,2,Al Shabab,185,72,0.14,3.0,Right,1,259000.0,22.0,,2024.0,,,,,,M. Awaji,25,Saudi Arabia,64,58
14656,226195,CM,CAM,,0,Chongqing Dangdai Lifan FC SWM Team,180,65,0.24,2.0,Right,1,390000.0,16.0,,2024.0,53.0,53.0,59.0,50.0,66.0,Wang Weicheng,28,China PR,58,58
14657,226191,LB,LM,,0,Chongqing Dangdai Lifan FC SWM Team,170,70,0.1,2.0,Left,1,155000.0,11.0,,2024.0,60.0,65.0,63.0,54.0,59.0,Wu Qing,39,China PR,58,58
14658,226049,GK,,,0,Port Vale,188,74,0.13,1.0,Right,1,254000.0,30.0,,2020.0,,,,,,J. Maddison,25,England,63,58
14659,225981,GK,,,0,Central Coast Mariners,198,90,0.14,1.0,Right,1,203000.0,12.0,,2021.0,,,,,,A. Pearce,23,Australia,66,58
14660,225468,ST,,,0,Crawley Town,191,75,0.08,2.0,Right,1,,16.0,Norwich City,2020.0,50.0,38.0,53.0,17.0,52.0,M. Bloomfield,23,England,64,58
14661,225280,GK,,,0,Cambridge United,188,76,0.18,1.0,Right,1,351000.0,1.0,,2021.0,,,,,,D. Mitov,23,Bulgaria,65,58
14662,225033,LB,,,0,FC Sochaux-MontbÃ©liard,180,72,0.15,1.0,Left,1,293000.0,3.0,,2020.0,32.0,44.0,57.0,57.0,64.0,N. Senzemba,24,France,63,58
14663,224947,GK,,,2,Manchester City,185,77,0.15,6.0,Right,1,371000.0,32.0,,2021.0,,,,,,D. Grimshaw,22,England,70,58
14664,224554,CB,CDM,CM,0,Tianjin TEDA FC,183,73,0.18,2.0,Right,1,293000.0,6.0,,2020.0,39.0,49.0,60.0,56.0,70.0,Gao Jiarun,25,China PR,59,58
14665,224498,CDM,CM,,1,Ãstersunds FK,177,67,0.15,1.0,Right,1,218000.0,15.0,,2020.0,36.0,50.0,55.0,55.0,58.0,A. Purver,24,England,64,58
14666,222277,RWB,RB,RM,0,Shenzhen FC,185,82,0.13,2.0,Right,1,202000.0,11.0,,2021.0,38.0,52.0,50.0,53.0,67.0,Zhang Yuan,30,China PR,58,58
14667,222095,GK,,,1,Cambridge United,188,80,0.25,1.0,Right,1,488000.0,25.0,,2021.0,,,,,,C. Burton,23,England,64,58
14668,221589,RW,,,0,Brisbane Roar,180,72,0.18,1.0,Right,1,239000.0,7.0,,2020.0,53.0,51.0,59.0,20.0,52.0,J. Ingham,26,New Zealand,59,58
14669,221210,ST,,,1,Independiente Santa Fe,178,73,0.22,1.0,Right,1,341000.0,11.0,,2024.0,59.0,43.0,56.0,20.0,59.0,J. Miranda,23,Colombia,67,58
14670,220504,GK,,,1,Virtus Entella,192,88,0.14,1.0,Left,1,245000.0,20.0,,2024.0,,,,,,D. Borra,25,Italy,66,58
14671,220033,CDM,CM,,0,Al Adalah,176,63,0.14,3.0,Right,1,242000.0,6.0,,2024.0,41.0,56.0,59.0,53.0,55.0,A. Al Sultan,27,Saudi Arabia,61,58
14672,218593,GK,,,1,Milton Keynes Dons,187,72,0.14,1.0,Right,1,273000.0,22.0,,2020.0,,,,,,S. Moore,25,England,63,58
14673,216355,RM,LM,,0,Hobro IK,184,81,0.15,2.0,Right,1,199000.0,20.0,,2021.0,56.0,52.0,61.0,25.0,65.0,O. Thychosen,27,Denmark,58,58
14674,215104,CAM,,,0,Audax Italiano,174,66,0.17,1.0,Right,1,242000.0,16.0,,2019.0,52.0,50.0,62.0,42.0,61.0,A. Delgado,25,Chile,63,58
14675,214943,CB,,,0,AFC Eskilstuna,183,72,0.16,1.0,Right,1,232000.0,15.0,,2019.0,30.0,30.0,38.0,60.0,56.0,S. Tsveiba,26,Russia,63,58
14676,213967,GK,,,1,Blackpool,196,80,0.12,1.0,Right,1,219000.0,37.0,,2020.0,,,,,,C. Mafoumbi,26,Congo,61,58
14677,213412,ST,,,0,Leyton Orient,185,80,0.27,3.0,Right,1,493000.0,27.0,,2020.0,57.0,48.0,55.0,30.0,71.0,J. Alabi,25,England,62,58
14678,213344,GK,,,0,Queens Park Rangers,193,78,0.13,1.0,Left,1,273000.0,50.0,,2021.0,,,,,,D. Barnes,24,England,64,58
14679,213333,RB,,,0,Abha Club,170,75,0.13,3.0,Right,1,215000.0,30.0,,2020.0,27.0,45.0,51.0,57.0,66.0,O. Ashoor,30,Saudi Arabia,58,58
14680,212979,GK,,,0,Bayern MÃ¼nchen II,191,86,0.12,1.0,Right,1,183000.0,22.0,,2020.0,,,,,,M. Netolitzky,26,Germany,62,58
14681,212174,ST,RM,RW,1,Hamilton Academical FC,183,69,0.12,1.0,Right,1,219000.0,20.0,,2024.0,55.0,34.0,54.0,20.0,74.0,D. Moyo,25,Zimbabwe,61,58
14682,211160,CM,CAM,,0,Al Fayha,168,68,0.15,3.0,Left,1,259000.0,21.0,,2020.0,54.0,52.0,62.0,38.0,55.0,M. Awadh,28,Saudi Arabia,59,58
14683,210762,LB,,,1,QuerÃ©taro,173,72,0.1,2.0,Left,1,178000.0,12.0,,2021.0,33.0,41.0,57.0,55.0,54.0,A. HernÃ¡ndez,25,Mexico,61,58
14684,209172,LB,,,1,Al Adalah,176,67,0.1,3.0,Left,1,165000.0,8.0,,2023.0,44.0,51.0,56.0,54.0,57.0,A. Al Yousef,30,Saudi Arabia,58,58
14685,208544,LB,LWB,LW,2,Morecambe,180,72,0.1,1.0,Left,1,183000.0,3.0,,2021.0,30.0,44.0,55.0,52.0,63.0,L. Conlan,25,Northern Ireland,61,58
14686,207820,RB,,,0,Falkenbergs FF,178,77,0.1,1.0,Right,1,125000.0,21.0,,2020.0,32.0,50.0,60.0,52.0,61.0,M. Ãzen,31,Sweden,58,58
14687,206082,RB,CB,CDM,0,Sligo Rovers,183,78,0.19,1.0,Right,1,309000.0,5.0,,2019.0,27.0,48.0,51.0,57.0,66.0,K. Callan-McFadden,25,Republic of Ireland,61,58
14688,203742,LM,CM,,0,Port Vale,178,73,0.13,2.0,Left,1,237000.0,22.0,,2020.0,45.0,53.0,61.0,33.0,50.0,R. Lloyd,26,England,59,58
14689,200942,GK,,,0,Dundalk,188,90,0.14,1.0,Right,1,228000.0,20.0,,2020.0,,,,,,A. McCarey,28,Republic of Ireland,61,58
14690,200744,CM,,,1,Northampton Town,185,73,0.11,3.0,Right,1,201000.0,8.0,,2021.0,53.0,57.0,60.0,44.0,60.0,R. Watson,27,England,61,58
14691,197974,RM,,,0,Macclesfield Town,175,78,0.18,2.0,Right,1,329000.0,29.0,,2020.0,43.0,55.0,61.0,29.0,51.0,A. Dawson,27,England,58,58
14692,197770,LM,CM,CAM,0,Derry City,170,64,0.07,1.0,Left,1,109000.0,8.0,,2019.0,55.0,55.0,62.0,31.0,40.0,G. Bruna,29,Argentina,58,58
14693,192120,GK,,,0,Hebei China Fortune FC,192,78,0.08,2.0,Right,1,124000.0,1.0,,2021.0,,,,,,Geng Xiaofeng,32,China PR,58,58
14694,186969,GK,,,0,Shenzhen FC,185,65,0.11,2.0,Right,1,171000.0,16.0,,2020.0,,,,,,Zhou Yajun,35,China PR,58,58
14695,182788,CB,,,0,Beijing Renhe FC,188,81,0.1,2.0,Right,1,155000.0,5.0,,2021.0,26.0,43.0,45.0,58.0,70.0,Wan Houliang,34,China PR,58,58
14696,182470,GK,,,0,Dalian YiFang FC,195,87,0.13,2.0,Right,1,202000.0,19.0,,2019.0,,,,,,Yu Ziqian,35,China PR,58,58
14697,182419,CDM,CM,,0,Chongqing Dangdai Lifan FC SWM Team,182,70,0.14,2.0,Right,1,217000.0,8.0,,2022.0,53.0,54.0,46.0,59.0,63.0,Ding Jie,33,China PR,58,58
14698,182385,RM,LM,RW,0,Chongqing Dangdai Lifan FC SWM Team,177,68,0.2,2.0,Right,1,310000.0,24.0,,2019.0,58.0,55.0,60.0,39.0,63.0,Liu Weidong,33,China PR,58,58
14699,182037,RM,CM,RW,0,Wuhan Zall,175,60,0.08,2.0,Right,1,124000.0,8.0,,2019.0,56.0,62.0,57.0,44.0,50.0,Yao Hanlin,35,China PR,58,58
14700,181964,RB,RM,RW,0,Dalian YiFang FC,178,67,0.09,2.0,Right,1,140000.0,8.0,,2020.0,49.0,58.0,62.0,61.0,59.0,Zhu Ting,35,China PR,58,58
14701,177761,RB,,,0,Accrington Stanley,173,71,0.06,1.0,Right,1,105000.0,4.0,,2020.0,49.0,50.0,57.0,57.0,65.0,P. Edwards,34,England,58,58
14702,19521,ST,,,0,Cambridge United,194,92,0.06,2.0,Right,1,105000.0,14.0,,2020.0,54.0,50.0,56.0,39.0,79.0,J. Ibehre,37,England,58,58
14703,2702,ST,LM,,4,Morecambe,180,76,0.0,1.0,Left,1,,11.0,,2020.0,63.0,56.0,63.0,43.0,74.0,K. Ellison,41,England,58,58
14704,252900,CB,,,0,Hamilton Academical FC,193,90,0.12,1.0,Right,1,219000.0,27.0,,2020.0,30.0,31.0,34.0,55.0,69.0,M. FjÃ¶rtoft,26,Norway,62,57
14705,252879,RM,,,0,Kawasaki Frontale,174,75,0.15,2.0,Right,1,225000.0,35.0,,2023.0,55.0,52.0,58.0,37.0,62.0,Z. Issaka,23,Japan,65,57
14706,252775,ST,,,3,Sagan Tosu,178,73,0.16,1.0,Right,1,232000.0,31.0,,2020.0,55.0,44.0,59.0,24.0,48.0,D. Hayashi,23,Japan,64,57
14707,252720,RB,,,0,Kayserispor,170,69,0.16,1.0,Right,1,,2.0,Galatasaray SK,2020.0,31.0,39.0,55.0,56.0,50.0,E. Civelek,20,Turkey,69,57
14708,252716,RB,,,0,GÃ¶ztepe SK,175,69,0.15,3.0,Right,1,311000.0,77.0,,2021.0,34.0,39.0,57.0,60.0,54.0,M. Paluli,25,Turkey,62,57
14709,252676,RM,,,0,FC BotoÅani,180,78,0.09,2.0,Right,1,128000.0,87.0,,2020.0,52.0,48.0,60.0,26.0,50.0,B. Mendoza,27,Argentina,57,57
14710,252572,LB,,,0,KasimpaÅa SK,181,70,0.15,1.0,Left,1,394000.0,22.0,,2021.0,32.0,36.0,54.0,58.0,55.0,K. Cagtay,18,Turkey,69,57
14711,252568,CM,,,0,Carlisle United,177,70,0.05,1.0,Right,1,98000.0,28.0,,2020.0,36.0,47.0,44.0,38.0,53.0,M. Sagaf,22,England,68,57
14712,252533,LM,RW,,4,FC Thun,172,65,0.17,1.0,Right,1,417000.0,21.0,,2020.0,50.0,51.0,58.0,26.0,45.0,U. Vasic,18,Switzerland,80,57
14713,252526,ST,,,0,FC Luzern,185,76,0.1,1.0,Left,1,245000.0,29.0,,2022.0,52.0,38.0,50.0,19.0,51.0,D. Males,19,Switzerland,77,57
14714,252514,CM,,,0,IK Sirius,183,81,0.16,1.0,Right,1,232000.0,11.0,,2021.0,47.0,56.0,58.0,45.0,65.0,A. Ãsterholm,24,Sweden,66,57
14715,252462,GK,,,0,ADO Den Haag,185,73,0.14,1.0,Right,1,231000.0,35.0,,2020.0,,,,,,Y. Schoonderwaldt,20,Netherlands,69,57
14716,252458,GK,,,0,RKC Waalwijk,186,76,0.11,1.0,Right,1,182000.0,22.0,,2020.0,,,,,,M. Grim,23,Netherlands,63,57
14717,252437,GK,,,0,Damac FC,187,79,0.08,3.0,Right,1,132000.0,26.0,,2020.0,,,,,,M. Zoulan,29,Saudi Arabia,57,57
14718,252423,CDM,,,0,Al Ain FC,174,64,0.17,1.0,Right,1,400000.0,24.0,,2024.0,42.0,49.0,54.0,51.0,70.0,F. Waleed,21,United Arab Emirates,68,57
